"Timestamp","State","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"2026-06-18T06:18:45.5673715+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:45.5673715+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:46.4069830+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:46.4069830+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:46.4069830+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:46.4069830+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:46.4069830+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:46.4069830+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:46.4190370+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:46.4190370+00:00","Established","127.0.0.1","4449","127.0.0.1","52074","4784"
"2026-06-18T06:18:46.4190370+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:46.4190370+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:46.4190370+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:46.4231031+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:46.4237833+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:46.4237833+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:47.0728535+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:47.0728535+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:47.0728535+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:47.0728535+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52074","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:47.0769069+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:47.0769069+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:47.7183496+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:47.7189670+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:47.7189670+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:47.7189670+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:47.7189670+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:47.7229968+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:47.7229968+00:00","Established","127.0.0.1","4449","127.0.0.1","52074","4784"
"2026-06-18T06:18:47.7229968+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:47.7229968+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:47.7229968+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:47.7229968+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:47.7266419+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:47.7271689+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:47.7271689+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:48.3560204+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:48.3560204+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:48.3560204+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52074","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:48.3560204+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:48.3560204+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
